ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2010-06-11 01:22:00+00:00,33,1,6640,1083.0,1083.0,1082.75,1082.75,5,ES.c.0
2010-06-11 01:23:00+00:00,33,1,6640,1083.0,1083.0,1083.0,1083.0,31,ES.c.0
2010-06-11 01:24:00+00:00,33,1,6640,1083.0,1083.0,1082.75,1082.75,5,ES.c.0
2010-06-11 01:25:00+00:00,33,1,6640,1082.75,1083.0,1082.75,1083.0,9,ES.c.0
2010-06-11 01:26:00+00:00,33,1,6640,1083.0,1083.0,1083.0,1083.0,30,ES.c.0
2010-06-11 01:27:00+00:00,33,1,6640,1083.0,1083.0,1083.0,1083.0,38,ES.c.0
2010-06-11 01:28:00+00:00,33,1,6640,1083.0,1083.0,1083.0,1083.0,24,ES.c.0
2010-06-11 01:29:00+00:00,33,1,6640,1083.0,1083.0,1083.0,1083.0,8,ES.c.0
2010-06-11 01:30:00+00:00,33,1,6640,1083.25,1083.25,1083.0,1083.0,56,ES.c.0
2010-06-11 01:31:00+00:00,33,1,6640,1083.25,1083.25,1083.25,1083.25,2,ES.c.0
2010-06-11 01:32:00+00:00,33,1,6640,1083.25,1083.25,1083.25,1083.25,13,ES.c.0
2010-06-11 01:33:00+00:00,33,1,6640,1083.0,1083.5,1083.0,1083.5,13,ES.c.0
2010-06-11 01:34:00+00:00,33,1,6640,1083.5,1083.5,1082.75,1083.0,321,ES.c.0
2010-06-11 01:35:00+00:00,33,1,6640,1083.25,1083.75,1083.0,1083.25,72,ES.c.0
2010-06-11 01:36:00+00:00,33,1,6640,1083.75,1083.75,1083.5,1083.5,29,ES.c.0
2010-06-11 01:37:00+00:00,33,1,6640,1083.5,1083.75,1083.5,1083.5,7,ES.c.0
2010-06-11 01:38:00+00:00,33,1,6640,1083.75,1083.75,1083.75,1083.75,2,ES.c.0
2010-06-11 01:39:00+00:00,33,1,6640,1083.75,1084.0,1083.75,1084.0,67,ES.c.0
2010-06-11 01:40:00+00:00,33,1,6640,1083.75,1084.0,1083.75,1083.75,38,ES.c.0
2010-06-11 01:41:00+00:00,33,1,6640,1083.75,1084.0,1083.75,1084.0,62,ES.c.0
2010-06-11 01:42:00+00:00,33,1,6640,1084.0,1084.25,1083.75,1084.0,25,ES.c.0
2010-06-11 01:43:00+00:00,33,1,6640,1084.25,1084.25,1084.0,1084.25,98,ES.c.0
2010-06-11 01:44:00+00:00,33,1,6640,1084.25,1084.5,1084.25,1084.25,111,ES.c.0
2010-06-11 01:45:00+00:00,33,1,6640,1084.0,1084.0,1083.25,1083.25,56,ES.c.0
2010-06-11 01:46:00+00:00,33,1,6640,1083.25,1083.5,1083.25,1083.25,24,ES.c.0
2010-06-11 01:47:00+00:00,33,1,6640,1083.25,1083.25,1083.0,1083.0,70,ES.c.0
2010-06-11 01:48:00+00:00,33,1,6640,1083.0,1083.0,1082.5,1082.75,85,ES.c.0
2010-06-11 01:49:00+00:00,33,1,6640,1083.0,1083.0,1082.75,1082.75,15,ES.c.0
2010-06-11 01:50:00+00:00,33,1,6640,1083.0,1083.0,1083.0,1083.0,2,ES.c.0
2010-06-11 01:51:00+00:00,33,1,6640,1083.0,1083.25,1082.75,1082.75,31,ES.c.0
2010-06-11 01:52:00+00:00,33,1,6640,1082.75,1082.75,1082.5,1082.75,25,ES.c.0
2010-06-11 01:53:00+00:00,33,1,6640,1082.75,1082.75,1082.75,1082.75,18,ES.c.0
2010-06-11 01:54:00+00:00,33,1,6640,1082.75,1082.75,1082.75,1082.75,10,ES.c.0
2010-06-11 01:55:00+00:00,33,1,6640,1083.0,1083.0,1082.75,1083.0,20,ES.c.0
2010-06-11 01:56:00+00:00,33,1,6640,1082.75,1082.75,1082.5,1082.75,13,ES.c.0
2010-06-11 01:57:00+00:00,33,1,6640,1082.75,1082.75,1082.75,1082.75,27,ES.c.0
2010-06-11 01:58:00+00:00,33,1,6640,1083.0,1083.0,1082.5,1082.5,15,ES.c.0
2010-06-11 01:59:00+00:00,33,1,6640,1082.5,1082.75,1082.5,1082.75,11,ES.c.0
2010-06-11 02:00:00+00:00,33,1,6640,1082.75,1082.75,1082.5,1082.5,56,ES.c.0
2010-06-11 02:01:00+00:00,33,1,6640,1082.75,1082.75,1082.75,1082.75,12,ES.c.0
2010-06-11 02:03:00+00:00,33,1,6640,1082.5,1082.5,1082.25,1082.5,85,ES.c.0
2010-06-11 02:04:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,17,ES.c.0
2010-06-11 02:05:00+00:00,33,1,6640,1082.5,1082.5,1082.25,1082.25,105,ES.c.0
2010-06-11 02:06:00+00:00,33,1,6640,1082.25,1082.5,1082.0,1082.0,87,ES.c.0
2010-06-11 02:07:00+00:00,33,1,6640,1082.0,1082.25,1082.0,1082.25,32,ES.c.0
2010-06-11 02:08:00+00:00,33,1,6640,1082.25,1082.5,1082.25,1082.5,29,ES.c.0
2010-06-11 02:09:00+00:00,33,1,6640,1082.25,1082.25,1082.25,1082.25,6,ES.c.0
2010-06-11 02:11:00+00:00,33,1,6640,1082.25,1082.5,1082.25,1082.25,119,ES.c.0
2010-06-11 02:12:00+00:00,33,1,6640,1082.5,1082.5,1082.25,1082.5,16,ES.c.0
2010-06-11 02:13:00+00:00,33,1,6640,1082.5,1082.75,1082.5,1082.75,5,ES.c.0
2010-06-11 02:14:00+00:00,33,1,6640,1082.75,1082.75,1082.75,1082.75,3,ES.c.0
2010-06-11 02:15:00+00:00,33,1,6640,1082.5,1082.75,1082.5,1082.5,12,ES.c.0
2010-06-11 02:16:00+00:00,33,1,6640,1082.5,1082.5,1082.25,1082.25,8,ES.c.0
2010-06-11 02:17:00+00:00,33,1,6640,1082.25,1082.5,1082.25,1082.5,12,ES.c.0
2010-06-11 02:18:00+00:00,33,1,6640,1082.25,1082.5,1082.25,1082.5,7,ES.c.0
2010-06-11 02:19:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,2,ES.c.0
2010-06-11 02:20:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,1,ES.c.0
2010-06-11 02:21:00+00:00,33,1,6640,1082.25,1082.5,1082.25,1082.5,5,ES.c.0
2010-06-11 02:22:00+00:00,33,1,6640,1082.25,1082.25,1082.0,1082.0,60,ES.c.0
2010-06-11 02:23:00+00:00,33,1,6640,1082.25,1082.25,1082.0,1082.0,137,ES.c.0
2010-06-11 02:24:00+00:00,33,1,6640,1082.0,1082.0,1082.0,1082.0,10,ES.c.0
2010-06-11 02:25:00+00:00,33,1,6640,1082.0,1082.5,1082.0,1082.5,21,ES.c.0
2010-06-11 02:26:00+00:00,33,1,6640,1082.5,1082.5,1082.0,1082.0,31,ES.c.0
2010-06-11 02:27:00+00:00,33,1,6640,1082.25,1082.25,1082.0,1082.0,4,ES.c.0
2010-06-11 02:28:00+00:00,33,1,6640,1082.0,1082.25,1082.0,1082.0,144,ES.c.0
2010-06-11 02:29:00+00:00,33,1,6640,1082.0,1082.25,1081.75,1082.0,66,ES.c.0
2010-06-11 02:30:00+00:00,33,1,6640,1082.0,1082.0,1082.0,1082.0,35,ES.c.0
2010-06-11 02:31:00+00:00,33,1,6640,1082.25,1082.25,1082.25,1082.25,58,ES.c.0
2010-06-11 02:32:00+00:00,33,1,6640,1082.25,1082.25,1082.0,1082.25,34,ES.c.0
2010-06-11 02:33:00+00:00,33,1,6640,1082.25,1082.5,1082.0,1082.25,35,ES.c.0
2010-06-11 02:34:00+00:00,33,1,6640,1082.25,1082.5,1082.25,1082.5,23,ES.c.0
2010-06-11 02:35:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,3,ES.c.0
2010-06-11 02:36:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,18,ES.c.0
2010-06-11 02:37:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,6,ES.c.0
2010-06-11 02:38:00+00:00,33,1,6640,1082.75,1082.75,1082.75,1082.75,22,ES.c.0
2010-06-11 02:39:00+00:00,33,1,6640,1082.75,1082.75,1082.5,1082.5,17,ES.c.0
2010-06-11 02:40:00+00:00,33,1,6640,1082.5,1082.5,1082.25,1082.25,33,ES.c.0
2010-06-11 02:41:00+00:00,33,1,6640,1082.25,1082.25,1082.25,1082.25,31,ES.c.0
2010-06-11 02:43:00+00:00,33,1,6640,1082.25,1082.25,1082.25,1082.25,8,ES.c.0
2010-06-11 02:44:00+00:00,33,1,6640,1082.25,1082.25,1082.0,1082.0,133,ES.c.0
2010-06-11 02:45:00+00:00,33,1,6640,1082.0,1082.25,1081.5,1082.0,337,ES.c.0
2010-06-11 02:46:00+00:00,33,1,6640,1082.0,1082.0,1081.75,1081.75,51,ES.c.0
2010-06-11 02:47:00+00:00,33,1,6640,1082.0,1082.0,1081.75,1081.75,9,ES.c.0
2010-06-11 02:48:00+00:00,33,1,6640,1081.75,1082.0,1081.5,1081.75,10,ES.c.0
2010-06-11 02:49:00+00:00,33,1,6640,1082.0,1082.0,1081.75,1082.0,3,ES.c.0
2010-06-11 02:50:00+00:00,33,1,6640,1082.0,1082.0,1081.5,1081.75,56,ES.c.0
2010-06-11 02:51:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,4,ES.c.0
2010-06-11 02:52:00+00:00,33,1,6640,1081.75,1082.0,1081.75,1082.0,10,ES.c.0
2010-06-11 02:53:00+00:00,33,1,6640,1082.0,1082.25,1082.0,1082.25,10,ES.c.0
2010-06-11 02:54:00+00:00,33,1,6640,1082.0,1082.0,1082.0,1082.0,2,ES.c.0
2010-06-11 02:57:00+00:00,33,1,6640,1082.0,1082.0,1081.5,1081.75,8,ES.c.0
2010-06-11 02:58:00+00:00,33,1,6640,1081.5,1081.5,1081.5,1081.5,10,ES.c.0
2010-06-11 02:59:00+00:00,33,1,6640,1081.5,1081.5,1081.5,1081.5,1,ES.c.0
2010-06-11 03:00:00+00:00,33,1,6640,1081.5,1081.75,1081.5,1081.75,27,ES.c.0
2010-06-11 03:01:00+00:00,33,1,6640,1081.75,1082.0,1081.75,1081.75,26,ES.c.0
2010-06-11 03:03:00+00:00,33,1,6640,1082.0,1082.0,1082.0,1082.0,2,ES.c.0
2010-06-11 03:04:00+00:00,33,1,6640,1082.0,1082.0,1082.0,1082.0,2,ES.c.0
2010-06-11 03:05:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,42,ES.c.0
2010-06-11 03:06:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,7,ES.c.0
2010-06-11 03:08:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,5,ES.c.0
2010-06-11 03:09:00+00:00,33,1,6640,1081.75,1081.75,1081.5,1081.75,57,ES.c.0
2010-06-11 03:10:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,16,ES.c.0
2010-06-11 03:11:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,9,ES.c.0
2010-06-11 03:12:00+00:00,33,1,6640,1081.5,1081.5,1081.5,1081.5,5,ES.c.0
2010-06-11 03:13:00+00:00,33,1,6640,1081.5,1081.75,1081.5,1081.75,4,ES.c.0
2010-06-11 03:14:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,7,ES.c.0
2010-06-11 03:15:00+00:00,33,1,6640,1081.5,1081.75,1081.5,1081.75,19,ES.c.0
2010-06-11 03:16:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,1,ES.c.0
2010-06-11 03:17:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,1,ES.c.0
2010-06-11 03:18:00+00:00,33,1,6640,1081.75,1081.75,1081.5,1081.75,6,ES.c.0
2010-06-11 03:19:00+00:00,33,1,6640,1081.5,1081.5,1081.5,1081.5,23,ES.c.0
2010-06-11 03:20:00+00:00,33,1,6640,1081.75,1081.75,1081.5,1081.5,5,ES.c.0
2010-06-11 03:21:00+00:00,33,1,6640,1081.75,1081.75,1081.5,1081.5,103,ES.c.0
2010-06-11 03:22:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,1,ES.c.0
2010-06-11 03:23:00+00:00,33,1,6640,1081.5,1081.5,1081.5,1081.5,5,ES.c.0
2010-06-11 03:24:00+00:00,33,1,6640,1081.5,1081.5,1081.5,1081.5,1,ES.c.0
2010-06-11 03:25:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,1,ES.c.0
2010-06-11 03:26:00+00:00,33,1,6640,1081.75,1081.75,1081.5,1081.75,8,ES.c.0
2010-06-11 03:27:00+00:00,33,1,6640,1081.5,1081.5,1081.5,1081.5,1,ES.c.0
2010-06-11 03:28:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,3,ES.c.0
2010-06-11 03:29:00+00:00,33,1,6640,1081.5,1081.5,1081.5,1081.5,32,ES.c.0
2010-06-11 03:30:00+00:00,33,1,6640,1081.5,1081.75,1081.5,1081.5,64,ES.c.0
2010-06-11 03:31:00+00:00,33,1,6640,1081.75,1082.0,1081.5,1082.0,27,ES.c.0
2010-06-11 03:32:00+00:00,33,1,6640,1081.75,1082.0,1081.75,1082.0,9,ES.c.0
2010-06-11 03:33:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,29,ES.c.0
2010-06-11 03:34:00+00:00,33,1,6640,1081.5,1081.75,1081.5,1081.75,9,ES.c.0
2010-06-11 03:35:00+00:00,33,1,6640,1081.5,1081.75,1081.5,1081.75,29,ES.c.0
2010-06-11 03:36:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,31,ES.c.0
2010-06-11 03:37:00+00:00,33,1,6640,1081.75,1082.0,1081.75,1082.0,25,ES.c.0
2010-06-11 03:38:00+00:00,33,1,6640,1082.0,1082.0,1082.0,1082.0,6,ES.c.0
2010-06-11 03:39:00+00:00,33,1,6640,1082.0,1082.0,1082.0,1082.0,23,ES.c.0
2010-06-11 03:40:00+00:00,33,1,6640,1082.0,1082.0,1081.75,1081.75,9,ES.c.0
2010-06-11 03:41:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,17,ES.c.0
2010-06-11 03:42:00+00:00,33,1,6640,1081.75,1082.0,1081.75,1082.0,13,ES.c.0
2010-06-11 03:43:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,4,ES.c.0
2010-06-11 03:44:00+00:00,33,1,6640,1081.75,1081.75,1081.75,1081.75,2,ES.c.0
2010-06-11 03:45:00+00:00,33,1,6640,1081.75,1082.0,1081.5,1081.5,9,ES.c.0
2010-06-11 03:46:00+00:00,33,1,6640,1082.0,1082.75,1082.0,1082.75,394,ES.c.0
2010-06-11 03:47:00+00:00,33,1,6640,1083.0,1083.25,1082.5,1082.75,116,ES.c.0
2010-06-11 03:48:00+00:00,33,1,6640,1082.75,1082.75,1082.5,1082.5,8,ES.c.0
2010-06-11 03:49:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,52,ES.c.0
2010-06-11 03:50:00+00:00,33,1,6640,1082.5,1082.5,1082.25,1082.25,12,ES.c.0
2010-06-11 03:51:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,4,ES.c.0
2010-06-11 03:52:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,10,ES.c.0
2010-06-11 03:53:00+00:00,33,1,6640,1082.5,1082.75,1082.5,1082.75,15,ES.c.0
2010-06-11 03:54:00+00:00,33,1,6640,1082.75,1082.75,1082.5,1082.5,15,ES.c.0
2010-06-11 03:55:00+00:00,33,1,6640,1082.75,1082.75,1082.75,1082.75,2,ES.c.0
2010-06-11 03:56:00+00:00,33,1,6640,1082.75,1082.75,1082.25,1082.25,8,ES.c.0
2010-06-11 03:57:00+00:00,33,1,6640,1082.25,1082.5,1082.25,1082.5,6,ES.c.0
2010-06-11 03:58:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,6,ES.c.0
2010-06-11 03:59:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,2,ES.c.0
2010-06-11 04:00:00+00:00,33,1,6640,1082.25,1082.5,1082.25,1082.25,15,ES.c.0
2010-06-11 04:01:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,5,ES.c.0
2010-06-11 04:02:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,15,ES.c.0
2010-06-11 04:03:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,4,ES.c.0
2010-06-11 04:04:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,6,ES.c.0
2010-06-11 04:05:00+00:00,33,1,6640,1082.25,1082.5,1082.25,1082.5,8,ES.c.0
2010-06-11 04:06:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,4,ES.c.0
2010-06-11 04:07:00+00:00,33,1,6640,1082.5,1082.5,1082.25,1082.5,10,ES.c.0
2010-06-11 04:08:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,11,ES.c.0
2010-06-11 04:09:00+00:00,33,1,6640,1082.5,1082.5,1082.25,1082.5,8,ES.c.0
2010-06-11 04:10:00+00:00,33,1,6640,1082.5,1082.75,1082.5,1082.75,5,ES.c.0
2010-06-11 04:11:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,4,ES.c.0
2010-06-11 04:12:00+00:00,33,1,6640,1082.25,1082.5,1082.25,1082.25,5,ES.c.0
2010-06-11 04:13:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,2,ES.c.0
2010-06-11 04:14:00+00:00,33,1,6640,1082.5,1082.5,1082.25,1082.25,15,ES.c.0
2010-06-11 04:15:00+00:00,33,1,6640,1082.5,1082.5,1082.25,1082.5,7,ES.c.0
2010-06-11 04:16:00+00:00,33,1,6640,1082.25,1082.5,1082.25,1082.5,5,ES.c.0
2010-06-11 04:17:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,3,ES.c.0
2010-06-11 04:18:00+00:00,33,1,6640,1082.5,1082.5,1082.25,1082.5,8,ES.c.0
2010-06-11 04:19:00+00:00,33,1,6640,1082.5,1082.5,1082.5,1082.5,3,ES.c.0
2010-06-11 04:20:00+00:00,33,1,6640,1082.5,1082.75,1082.5,1082.75,10,ES.c.0
2010-06-11 04:21:00+00:00,33,1,6640,1082.5,1082.75,1082.5,1082.75,56,ES.c.0
2010-06-11 04:22:00+00:00,33,1,6640,1082.75,1083.0,1082.75,1083.0,101,ES.c.0
2010-06-11 04:23:00+00:00,33,1,6640,1083.0,1083.0,1083.0,1083.0,51,ES.c.0
2010-06-11 04:24:00+00:00,33,1,6640,1083.0,1083.0,1083.0,1083.0,6,ES.c.0
2010-06-11 04:25:00+00:00,33,1,6640,1082.75,1083.0,1082.75,1083.0,4,ES.c.0
2010-06-11 04:26:00+00:00,33,1,6640,1083.0,1083.25,1083.0,1083.25,107,ES.c.0
2010-06-11 04:27:00+00:00,33,1,6640,1083.25,1083.75,1083.25,1083.5,60,ES.c.0
2010-06-11 04:28:00+00:00,33,1,6640,1083.5,1083.5,1083.25,1083.5,4,ES.c.0
2010-06-11 04:29:00+00:00,33,1,6640,1083.5,1083.5,1083.5,1083.5,72,ES.c.0
2010-06-11 04:30:00+00:00,33,1,6640,1083.5,1083.5,1083.5,1083.5,44,ES.c.0
2010-06-11 04:31:00+00:00,33,1,6640,1083.5,1083.5,1083.25,1083.25,8,ES.c.0
2010-06-11 04:32:00+00:00,33,1,6640,1083.25,1083.5,1083.25,1083.5,4,ES.c.0
2010-06-11 04:33:00+00:00,33,1,6640,1083.5,1083.75,1083.5,1083.75,43,ES.c.0
2010-06-11 04:34:00+00:00,33,1,6640,1083.75,1083.75,1083.75,1083.75,8,ES.c.0
2010-06-11 04:35:00+00:00,33,1,6640,1083.75,1083.75,1083.5,1083.5,32,ES.c.0
2010-06-11 04:36:00+00:00,33,1,6640,1083.5,1083.5,1083.5,1083.5,11,ES.c.0
2010-06-11 04:37:00+00:00,33,1,6640,1083.5,1083.75,1083.5,1083.75,98,ES.c.0
2010-06-11 04:38:00+00:00,33,1,6640,1083.75,1084.0,1083.75,1084.0,18,ES.c.0
2010-06-11 04:39:00+00:00,33,1,6640,1084.25,1084.25,1084.25,1084.25,11,ES.c.0
2010-06-11 04:40:00+00:00,33,1,6640,1084.0,1084.0,1084.0,1084.0,11,ES.c.0
2010-06-11 04:41:00+00:00,33,1,6640,1084.25,1084.25,1084.0,1084.25,27,ES.c.0
2010-06-11 04:42:00+00:00,33,1,6640,1084.0,1084.25,1084.0,1084.25,4,ES.c.0
2010-06-11 04:43:00+00:00,33,1,6640,1084.0,1084.25,1084.0,1084.25,4,ES.c.0
2010-06-11 04:44:00+00:00,33,1,6640,1084.25,1084.25,1084.0,1084.25,232,ES.c.0
2010-06-11 04:45:00+00:00,33,1,6640,1084.25,1084.25,1084.0,1084.0,108,ES.c.0
2010-06-11 04:46:00+00:00,33,1,6640,1084.25,1084.25,1084.25,1084.25,8,ES.c.0
2010-06-11 04:47:00+00:00,33,1,6640,1084.25,1084.5,1084.25,1084.5,37,ES.c.0
2010-06-11 04:48:00+00:00,33,1,6640,1084.25,1084.5,1084.0,1084.5,176,ES.c.0
2010-06-11 04:49:00+00:00,33,1,6640,1084.5,1084.5,1084.5,1084.5,2,ES.c.0
2010-06-11 04:50:00+00:00,33,1,6640,1084.5,1084.75,1084.5,1084.75,38,ES.c.0
2010-06-11 04:51:00+00:00,33,1,6640,1084.5,1084.5,1084.25,1084.25,12,ES.c.0
2010-06-11 04:52:00+00:00,33,1,6640,1084.0,1084.25,1084.0,1084.25,15,ES.c.0
2010-06-11 04:53:00+00:00,33,1,6640,1084.0,1084.25,1084.0,1084.25,11,ES.c.0
2010-06-11 04:54:00+00:00,33,1,6640,1084.0,1084.0,1084.0,1084.0,8,ES.c.0
2010-06-11 04:55:00+00:00,33,1,6640,1084.0,1084.0,1084.0,1084.0,2,ES.c.0
2010-06-11 04:56:00+00:00,33,1,6640,1083.75,1083.75,1083.75,1083.75,12,ES.c.0
2010-06-11 04:57:00+00:00,33,1,6640,1083.75,1083.75,1083.25,1083.5,60,ES.c.0
2010-06-11 04:58:00+00:00,33,1,6640,1083.25,1083.25,1082.25,1082.75,218,ES.c.0
2010-06-11 04:59:00+00:00,33,1,6640,1082.75,1082.75,1082.25,1082.25,98,ES.c.0
2010-06-11 05:00:00+00:00,33,1,6640,1082.25,1082.75,1082.25,1082.25,50,ES.c.0
2010-06-11 05:01:00+00:00,33,1,6640,1082.75,1082.75,1082.5,1082.75,5,ES.c.0
2010-06-11 05:02:00+00:00,33,1,6640,1082.5,1082.75,1082.5,1082.75,9,ES.c.0
2010-06-11 05:03:00+00:00,33,1,6640,1082.5,1082.75,1082.5,1082.75,8,ES.c.0
2010-06-11 05:04:00+00:00,33,1,6640,1083.0,1083.5,1083.0,1083.5,19,ES.c.0
2010-06-11 05:05:00+00:00,33,1,6640,1083.5,1083.5,1083.25,1083.5,7,ES.c.0
2010-06-11 05:06:00+00:00,33,1,6640,1083.75,1084.0,1083.5,1084.0,32,ES.c.0
2010-06-11 05:07:00+00:00,33,1,6640,1084.0,1084.25,1084.0,1084.25,4,ES.c.0
2010-06-11 05:08:00+00:00,33,1,6640,1084.0,1084.0,1083.75,1083.75,16,ES.c.0
2010-06-11 05:09:00+00:00,33,1,6640,1083.75,1084.0,1083.75,1084.0,8,ES.c.0
2010-06-11 05:10:00+00:00,33,1,6640,1083.75,1084.0,1083.25,1083.25,38,ES.c.0
2010-06-11 05:11:00+00:00,33,1,6640,1083.25,1083.5,1083.25,1083.25,47,ES.c.0
2010-06-11 05:12:00+00:00,33,1,6640,1083.0,1083.0,1082.5,1082.5,20,ES.c.0
2010-06-11 05:13:00+00:00,33,1,6640,1082.75,1082.75,1082.5,1082.75,19,ES.c.0
2010-06-11 05:14:00+00:00,33,1,6640,1082.5,1083.0,1082.5,1082.75,10,ES.c.0
2010-06-11 05:15:00+00:00,33,1,6640,1082.75,1082.75,1082.5,1082.5,78,ES.c.0
2010-06-11 05:16:00+00:00,33,1,6640,1082.75,1082.75,1082.0,1082.0,111,ES.c.0
2010-06-11 05:17:00+00:00,33,1,6640,1082.25,1082.5,1082.0,1082.0,36,ES.c.0
2010-06-11 05:18:00+00:00,33,1,6640,1082.0,1082.5,1082.0,1082.5,82,ES.c.0
2010-06-11 05:19:00+00:00,33,1,6640,1082.75,1082.75,1082.5,1082.5,9,ES.c.0
2010-06-11 05:20:00+00:00,33,1,6640,1082.25,1082.25,1082.0,1082.25,81,ES.c.0
2010-06-11 05:21:00+00:00,33,1,6640,1082.25,1082.25,1082.0,1082.0,39,ES.c.0
2010-06-11 05:22:00+00:00,33,1,6640,1082.0,1082.25,1081.5,1081.5,47,ES.c.0
2010-06-11 05:23:00+00:00,33,1,6640,1081.75,1082.25,1081.5,1082.25,15,ES.c.0
2010-06-11 05:24:00+00:00,33,1,6640,1082.25,1082.5,1082.0,1082.5,11,ES.c.0
2010-06-11 05:25:00+00:00,33,1,6640,1082.5,1082.5,1081.75,1082.25,89,ES.c.0
2010-06-11 05:26:00+00:00,33,1,6640,1082.25,1082.25,1082.25,1082.25,8,ES.c.0
2010-06-11 05:27:00+00:00,33,1,6640,1082.5,1082.75,1082.5,1082.75,17,ES.c.0
2010-06-11 05:28:00+00:00,33,1,6640,1082.5,1082.75,1082.5,1082.75,3,ES.c.0
2010-06-11 05:30:00+00:00,33,1,6640,1082.5,1082.75,1082.0,1082.0,183,ES.c.0
2010-06-11 05:31:00+00:00,33,1,6640,1082.0,1082.0,1081.75,1082.0,23,ES.c.0
2010-06-11 05:32:00+00:00,33,1,6640,1082.25,1082.25,1082.0,1082.0,3,ES.c.0
2010-06-11 05:33:00+00:00,33,1,6640,1082.0,1082.0,1082.0,1082.0,1,ES.c.0
2010-06-11 05:34:00+00:00,33,1,6640,1082.0,1082.0,1082.0,1082.0,1,ES.c.0
2010-06-11 05:35:00+00:00,33,1,6640,1082.25,1082.25,1082.0,1082.25,7,ES.c.0
2010-06-11 05:36:00+00:00,33,1,6640,1082.25,1082.5,1082.0,1082.5,19,ES.c.0
2010-06-11 05:37:00+00:00,33,1,6640,1082.25,1082.25,1082.25,1082.25,14,ES.c.0
2010-06-11 05:38:00+00:00,33,1,6640,1082.0,1082.25,1082.0,1082.25,47,ES.c.0
2010-06-11 05:39:00+00:00,33,1,6640,1082.5,1082.5,1082.25,1082.25,12,ES.c.0
2010-06-11 05:41:00+00:00,33,1,6640,1082.5,1082.75,1082.5,1082.75,46,ES.c.0
2010-06-11 05:42:00+00:00,33,1,6640,1082.75,1082.75,1082.5,1082.5,31,ES.c.0
2010-06-11 05:43:00+00:00,33,1,6640,1082.25,1082.25,1082.0,1082.25,78,ES.c.0
2010-06-11 05:44:00+00:00,33,1,6640,1082.25,1082.25,1082.25,1082.25,11,ES.c.0
2010-06-11 05:45:00+00:00,33,1,6640,1082.0,1082.0,1082.0,1082.0,20,ES.c.0
2010-06-11 05:46:00+00:00,33,1,6640,1082.25,1082.25,1082.0,1082.25,18,ES.c.0
2010-06-11 05:47:00+00:00,33,1,6640,1082.0,1082.75,1082.0,1082.75,71,ES.c.0
2010-06-11 05:48:00+00:00,33,1,6640,1082.75,1083.0,1082.75,1082.75,36,ES.c.0
2010-06-11 05:49:00+00:00,33,1,6640,1082.5,1082.5,1082.25,1082.5,24,ES.c.0
2010-06-11 05:50:00+00:00,33,1,6640,1082.5,1082.5,1082.0,1082.0,79,ES.c.0
2010-06-11 05:51:00+00:00,33,1,6640,1082.0,1082.25,1082.0,1082.0,17,ES.c.0
2010-06-11 05:52:00+00:00,33,1,6640,1082.0,1082.25,1082.0,1082.25,20,ES.c.0
2010-06-11 05:53:00+00:00,33,1,6640,1082.0,1082.0,1082.0,1082.0,13,ES.c.0
